policy,t_pos_rise,delta_r,healthy_positive_false_alarms,d01_coverage,d02_coverage,d04_coverage,d01_min_signed_headroom,d02_min_signed_headroom,d04_min_signed_headroom,effective_threshold_min,effective_threshold_max,safe_combined_criterion
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,-26,0,30/30,30/30,30/30,1,22,1,45,45,1
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,-25,0,30/30,30/30,30/30,1,22,1,44,44,1
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,-24,0,30/30,30/30,30/30,1,22,1,43,43,1
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,-23,0,30/30,30/30,30/30,1,22,1,42,42,1
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,-22,0,30/30,30/30,30/30,1,22,1,41,41,1
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,-21,0,30/30,30/30,30/30,1,22,1,40,40,1
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,-20,0,30/30,30/30,30/30,1,22,1,39,39,1
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,-19,0,30/30,30/30,30/30,1,22,1,38,38,1
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,-18,0,30/30,30/30,30/30,1,22,1,37,37,1
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,-17,0,30/30,30/30,30/30,1,22,1,36,36,1
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,-16,0,30/30,30/30,30/30,1,22,1,35,35,1
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,-15,0,30/30,30/30,30/30,1,22,1,34,34,1
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,-14,0,30/30,30/30,30/30,1,22,1,33,33,1
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,-13,0,30/30,30/30,30/30,1,22,1,32,32,1
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,-12,0,30/30,30/30,30/30,1,22,1,31,31,1
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,-11,0,30/30,30/30,30/30,1,22,1,30,30,1
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,-10,0,30/30,30/30,30/30,1,22,1,29,29,1
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,-9,0,30/30,30/30,30/30,1,22,1,28,28,1
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,-8,0,30/30,30/30,30/30,1,22,1,27,27,1
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,-7,0,30/30,30/30,30/30,1,22,1,26,26,1
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,-6,0,30/30,30/30,30/30,1,22,1,25,25,1
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,-5,0,30/30,30/30,30/30,1,22,1,24,24,1
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,-4,0,30/30,30/30,30/30,1,22,1,23,23,1
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,-3,0,30/30,30/30,30/30,1,22,1,22,22,1
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,-2,0,30/30,30/30,30/30,1,22,1,21,21,1
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,-1,0,30/30,30/30,30/30,1,22,1,20,20,1
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,0,0,30/30,30/30,30/30,1,22,1,19,19,1
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,1,0,30/30,30/30,30/30,1,22,1,18,18,1
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,2,0,30/30,30/30,30/30,1,22,1,17,17,1
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,3,0,30/30,30/30,30/30,1,22,1,16,16,1
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,4,0,30/30,30/30,30/30,1,22,1,15,15,1
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,5,0,30/30,30/30,30/30,1,22,1,14,14,1
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,6,0,30/30,30/30,30/30,1,22,1,13,13,1
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,7,0,30/30,30/30,30/30,1,22,1,12,12,1
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,8,0,30/30,30/30,30/30,1,22,1,11,11,1
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,9,0,30/30,30/30,30/30,1,22,1,10,10,1
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,10,0,30/30,30/30,30/30,1,22,1,9,9,1
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,11,0,30/30,30/30,30/30,1,22,1,8,8,1
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,12,0,30/30,30/30,30/30,1,22,1,7,7,1
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,13,0,30/30,30/30,30/30,1,22,1,6,6,1
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,14,0,30/30,30/30,30/30,1,22,1,5,5,1
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,15,0,30/30,30/30,30/30,1,22,1,4,4,1
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,16,0,30/30,30/30,30/30,1,22,1,3,3,1
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,17,0,30/30,30/30,30/30,1,22,1,2,2,1
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,18,0,30/30,30/30,30/30,1,22,1,1,1,1
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,19,0,30/30,30/30,30/30,1,22,1,0,0,1
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,20,0,30/30,30/30,30/30,1,22,1,-1,-1,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,21,0,30/30,30/30,30/30,1,22,1,-2,-2,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,22,0,30/30,30/30,30/30,1,22,1,-3,-3,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,23,0,30/30,30/30,30/30,1,22,1,-4,-4,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,24,0,30/30,30/30,30/30,1,22,1,-5,-5,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,25,0,30/30,30/30,30/30,1,22,1,-6,-6,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,26,0,30/30,30/30,30/30,1,22,1,-7,-7,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,27,0,30/30,30/30,30/30,1,22,1,-8,-8,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,28,0,30/30,30/30,30/30,1,22,1,-9,-9,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,29,0,30/30,30/30,30/30,1,22,1,-10,-10,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,30,0,30/30,30/30,30/30,1,22,1,-11,-11,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,31,0,30/30,30/30,30/30,1,22,1,-12,-12,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,32,0,30/30,30/30,30/30,1,22,1,-13,-13,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,33,0,30/30,30/30,30/30,1,22,1,-14,-14,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,34,0,30/30,30/30,30/30,1,22,1,-15,-15,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,35,0,30/30,30/30,30/30,1,22,1,-16,-16,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,36,0,30/30,30/30,30/30,1,22,1,-17,-17,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,37,0,30/30,30/30,30/30,1,22,1,-18,-18,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,38,0,30/30,30/30,30/30,1,22,1,-19,-19,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,39,0,30/30,30/30,30/30,1,22,1,-20,-20,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,40,0,30/30,30/30,30/30,1,22,1,-21,-21,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,41,0,30/30,30/30,30/30,1,22,1,-22,-22,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,42,0,30/30,30/30,30/30,1,22,1,-23,-23,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,43,0,30/30,30/30,30/30,1,22,1,-24,-24,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,44,0,30/30,30/30,30/30,1,22,1,-25,-25,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,45,0,30/30,30/30,30/30,1,22,1,-26,-26,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,46,0,30/30,30/30,30/30,1,22,1,-27,-27,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,47,0,30/30,30/30,30/30,1,22,1,-28,-28,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,48,0,30/30,30/30,30/30,1,22,1,-29,-29,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,49,0,30/30,30/30,30/30,1,22,1,-30,-30,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,50,0,30/30,30/30,30/30,1,22,1,-31,-31,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,51,0,30/30,30/30,30/30,1,22,1,-32,-32,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,52,0,30/30,30/30,30/30,1,22,1,-33,-33,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,53,0,30/30,30/30,30/30,1,22,1,-34,-34,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,54,0,30/30,30/30,30/30,1,22,1,-35,-35,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,55,0,30/30,30/30,30/30,1,22,1,-36,-36,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,56,0,30/30,30/30,30/30,1,22,1,-37,-37,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,57,0,30/30,30/30,30/30,1,22,1,-38,-38,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,58,0,30/30,30/30,30/30,1,22,1,-39,-39,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,59,0,30/30,30/30,30/30,1,22,1,-40,-40,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,60,0,30/30,30/30,30/30,1,22,1,-41,-41,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,61,0,30/30,30/30,30/30,1,22,1,-42,-42,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,62,0,30/30,30/30,30/30,1,22,1,-43,-43,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,63,0,30/30,30/30,30/30,1,22,1,-44,-44,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,64,0,30/30,30/30,30/30,1,22,1,-45,-45,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,65,0,30/30,30/30,30/30,1,22,1,-46,-46,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,66,0,30/30,30/30,30/30,1,22,1,-47,-47,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,67,0,30/30,30/30,30/30,1,22,1,-48,-48,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,68,0,30/30,30/30,30/30,1,22,1,-49,-49,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,69,0,30/30,30/30,30/30,1,22,1,-50,-50,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,70,0,30/30,30/30,30/30,1,22,1,-51,-51,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,71,0,30/30,30/30,30/30,1,22,1,-52,-52,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,72,0,30/30,30/30,30/30,1,22,1,-53,-53,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,73,0,30/30,30/30,30/30,1,22,1,-54,-54,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,74,0,30/30,30/30,30/30,1,22,1,-55,-55,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,75,0,30/30,30/30,30/30,1,22,1,-56,-56,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,76,0,30/30,30/30,30/30,1,22,1,-57,-57,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,77,0,30/30,30/30,30/30,1,22,1,-58,-58,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,78,0,30/30,30/30,30/30,1,22,1,-59,-59,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,79,0,30/30,30/30,30/30,1,22,1,-60,-60,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,80,0,30/30,30/30,30/30,1,22,1,-61,-61,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,81,0,30/30,30/30,30/30,1,22,1,-62,-62,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,82,0,30/30,30/30,30/30,1,22,1,-63,-63,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,83,0,30/30,30/30,30/30,1,22,1,-64,-64,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,84,0,30/30,30/30,30/30,1,22,1,-65,-65,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,85,0,30/30,30/30,30/30,1,22,1,-66,-66,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,86,0,30/30,30/30,30/30,1,22,1,-67,-67,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,87,0,30/30,30/30,30/30,1,22,1,-68,-68,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,88,0,30/30,30/30,30/30,1,22,1,-69,-69,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,89,0,30/30,30/30,30/30,1,22,1,-70,-70,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,90,0,30/30,30/30,30/30,1,22,1,-71,-71,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,91,0,30/30,30/30,30/30,1,22,1,-72,-72,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,92,0,30/30,30/30,30/30,1,22,1,-73,-73,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,93,0,30/30,30/30,30/30,1,22,1,-74,-74,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,94,0,30/30,30/30,30/30,1,22,1,-75,-75,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,95,0,30/30,30/30,30/30,1,22,1,-76,-76,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,96,0,30/30,30/30,30/30,1,22,1,-77,-77,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,97,0,30/30,30/30,30/30,1,22,1,-78,-78,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,98,0,30/30,30/30,30/30,1,22,1,-79,-79,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,99,0,30/30,30/30,30/30,1,22,1,-80,-80,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,100,0,30/30,30/30,30/30,1,22,1,-81,-81,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,101,0,30/30,30/30,30/30,1,22,1,-82,-82,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,102,0,30/30,30/30,30/30,1,22,1,-83,-83,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,103,0,30/30,30/30,30/30,1,22,1,-84,-84,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,104,0,30/30,30/30,30/30,1,22,1,-85,-85,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,105,0,30/30,30/30,30/30,1,22,1,-86,-86,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,106,0,30/30,30/30,30/30,1,22,1,-87,-87,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,107,0,30/30,30/30,30/30,1,22,1,-88,-88,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,108,0,30/30,30/30,30/30,1,22,1,-89,-89,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,109,0,30/30,30/30,30/30,1,22,1,-90,-90,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,110,0,30/30,30/30,30/30,1,22,1,-91,-91,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,111,0,30/30,30/30,30/30,1,22,1,-92,-92,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,112,0,30/30,30/30,30/30,1,22,1,-93,-93,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,113,0,30/30,30/30,30/30,1,22,1,-94,-94,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,114,0,30/30,30/30,30/30,1,22,1,-95,-95,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,115,0,30/30,30/30,30/30,1,22,1,-96,-96,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,116,0,30/30,30/30,30/30,1,22,1,-97,-97,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,117,0,30/30,30/30,30/30,1,22,1,-98,-98,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,118,0,30/30,30/30,30/30,1,22,1,-99,-99,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,119,0,30/30,30/30,30/30,1,22,1,-100,-100,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,120,0,30/30,30/30,30/30,1,22,1,-101,-101,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,121,0,30/30,30/30,30/30,1,22,1,-102,-102,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,122,0,30/30,30/30,30/30,1,22,1,-103,-103,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,123,0,30/30,30/30,30/30,1,22,1,-104,-104,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,124,0,30/30,30/30,30/30,1,22,1,-105,-105,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,125,0,30/30,30/30,30/30,1,22,1,-106,-106,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,126,0,30/30,30/30,30/30,1,22,1,-107,-107,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,127,0,30/30,30/30,30/30,1,22,1,-108,-108,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,128,0,30/30,30/30,30/30,1,22,1,-109,-109,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,129,0,30/30,30/30,30/30,1,22,1,-110,-110,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,130,0,30/30,30/30,30/30,1,22,1,-111,-111,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,131,0,30/30,30/30,30/30,1,22,1,-112,-112,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,132,0,30/30,30/30,30/30,1,22,1,-113,-113,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,133,0,30/30,30/30,30/30,1,22,1,-114,-114,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,134,0,30/30,30/30,30/30,1,22,1,-115,-115,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,135,0,30/30,30/30,30/30,1,22,1,-116,-116,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,136,0,30/30,30/30,30/30,1,22,1,-117,-117,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,137,0,30/30,30/30,30/30,1,22,1,-118,-118,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,138,0,30/30,30/30,30/30,1,22,1,-119,-119,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,139,0,30/30,30/30,30/30,1,22,1,-120,-120,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,140,0,30/30,30/30,30/30,1,22,1,-121,-121,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,141,0,30/30,30/30,30/30,1,22,1,-122,-122,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,142,0,30/30,30/30,30/30,1,22,1,-123,-123,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,143,0,30/30,30/30,30/30,1,22,1,-124,-124,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,144,0,30/30,30/30,30/30,1,22,1,-125,-125,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,145,0,30/30,30/30,30/30,1,22,1,-126,-126,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,146,0,30/30,30/30,30/30,1,22,1,-127,-127,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,147,0,30/30,30/30,30/30,1,22,1,-128,-128,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,148,0,30/30,30/30,30/30,1,22,1,-129,-129,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,149,0,30/30,30/30,30/30,1,22,1,-130,-130,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,150,0,30/30,30/30,30/30,1,22,1,-131,-131,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,151,0,30/30,30/30,30/30,1,22,1,-132,-132,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,152,0,30/30,30/30,30/30,1,22,1,-133,-133,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,153,0,30/30,30/30,30/30,1,22,1,-134,-134,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,154,0,30/30,30/30,30/30,1,22,1,-135,-135,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,155,0,30/30,30/30,30/30,1,22,1,-136,-136,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,156,0,30/30,30/30,30/30,1,22,1,-137,-137,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,157,0,30/30,30/30,30/30,1,22,1,-138,-138,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,158,0,30/30,30/30,30/30,1,22,1,-139,-139,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,159,0,30/30,30/30,30/30,1,22,1,-140,-140,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,160,0,30/30,30/30,30/30,1,22,1,-141,-141,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,161,0,30/30,30/30,30/30,1,22,1,-142,-142,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,162,0,30/30,30/30,30/30,1,22,1,-143,-143,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,163,0,30/30,30/30,30/30,1,22,1,-144,-144,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,164,0,30/30,30/30,30/30,1,22,1,-145,-145,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,165,0,30/30,30/30,30/30,1,22,1,-146,-146,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,166,0,30/30,30/30,30/30,1,22,1,-147,-147,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,167,0,30/30,30/30,30/30,1,22,1,-148,-148,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,168,0,30/30,30/30,30/30,1,22,1,-149,-149,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,169,0,30/30,30/30,30/30,1,22,1,-150,-150,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,170,0,30/30,30/30,30/30,1,22,1,-151,-151,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,171,0,30/30,30/30,30/30,1,22,1,-152,-152,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,172,0,30/30,30/30,30/30,1,22,1,-153,-153,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,173,0,30/30,30/30,30/30,1,22,1,-154,-154,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,174,0,30/30,30/30,30/30,1,22,1,-155,-155,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,175,0,30/30,30/30,30/30,1,22,1,-156,-156,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,176,0,30/30,30/30,30/30,1,22,1,-157,-157,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,177,0,30/30,30/30,30/30,1,22,1,-158,-158,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,178,0,30/30,30/30,30/30,1,22,1,-159,-159,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,179,0,30/30,30/30,30/30,1,22,1,-160,-160,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,180,0,30/30,30/30,30/30,1,22,1,-161,-161,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,181,0,30/30,30/30,30/30,1,22,1,-162,-162,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,182,0,30/30,30/30,30/30,1,22,1,-163,-163,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,183,0,30/30,30/30,30/30,1,22,1,-164,-164,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,184,0,30/30,30/30,30/30,1,22,1,-165,-165,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,185,0,30/30,30/30,30/30,1,22,1,-166,-166,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,186,0,30/30,30/30,30/30,1,22,1,-167,-167,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,187,0,30/30,30/30,30/30,1,22,1,-168,-168,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,188,0,30/30,30/30,30/30,1,22,1,-169,-169,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,189,0,30/30,30/30,30/30,1,22,1,-170,-170,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,190,0,30/30,30/30,30/30,1,22,1,-171,-171,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,191,0,30/30,30/30,30/30,1,22,1,-172,-172,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,192,0,30/30,30/30,30/30,1,22,1,-173,-173,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,193,0,30/30,30/30,30/30,1,22,1,-174,-174,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,194,0,30/30,30/30,30/30,1,22,1,-175,-175,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,195,0,30/30,30/30,30/30,1,22,1,-176,-176,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,196,0,30/30,30/30,30/30,1,22,1,-177,-177,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,197,0,30/30,30/30,30/30,1,22,1,-178,-178,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,198,0,30/30,30/30,30/30,1,22,1,-179,-179,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,199,0,30/30,30/30,30/30,1,22,1,-180,-180,0
C_TRACK_WITH_THRESHOLD_COMPENSATION,19,200,0,30/30,30/30,30/30,1,22,1,-181,-181,0
