dataset,seed,polarity,m_ff,m_ref,arch0_margin,signed_e,abs_e,expected_arch0_alarm,expected_sign0_t18_alarm,expected_sign0_t19_alarm,source_artifact,source_sha256
healthy_signed_rise,41024,RISE,182,164,22,18,18,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41024,RISE,159,164,22,-5,5,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41024,RISE,159,164,22,-5,5,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41024,RISE,159,164,22,-5,5,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41024,RISE,159,164,22,-5,5,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41024,RISE,159,164,22,-5,5,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41024,RISE,159,164,22,-5,5,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41024,RISE,159,164,22,-5,5,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41024,RISE,159,164,22,-5,5,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41024,RISE,159,164,22,-5,5,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41025,RISE,225,225,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41025,RISE,225,225,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41025,RISE,225,225,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41025,RISE,225,225,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41025,RISE,225,225,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41025,RISE,225,225,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41025,RISE,204,225,22,-21,21,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41025,RISE,225,225,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41025,RISE,225,225,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41025,RISE,225,225,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41025,RISE,204,225,22,-21,21,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41025,RISE,225,225,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41026,RISE,159,164,22,-5,5,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41026,RISE,159,164,22,-5,5,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41026,RISE,182,164,22,18,18,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41026,RISE,159,164,22,-5,5,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41026,RISE,159,164,22,-5,5,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41026,RISE,159,164,22,-5,5,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41026,RISE,159,164,22,-5,5,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41026,RISE,159,164,22,-5,5,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41026,RISE,159,164,22,-5,5,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41026,RISE,159,164,22,-5,5,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41026,RISE,159,164,22,-5,5,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41026,RISE,159,164,22,-5,5,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41027,RISE,159,153,22,6,6,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41027,RISE,159,153,22,6,6,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41027,RISE,159,153,22,6,6,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41027,RISE,135,153,22,-18,18,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41027,RISE,159,153,22,6,6,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41027,RISE,159,153,22,6,6,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41027,RISE,135,153,22,-18,18,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41027,RISE,159,153,22,6,6,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41027,RISE,135,153,22,-18,18,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41027,RISE,135,153,22,-18,18,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41027,RISE,135,153,22,-18,18,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41027,RISE,159,153,22,6,6,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41028,RISE,204,204,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41028,RISE,204,204,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41028,RISE,204,204,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41028,RISE,204,204,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41028,RISE,204,204,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41028,RISE,204,204,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41028,RISE,204,204,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41028,RISE,204,204,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41028,RISE,204,204,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41028,RISE,204,204,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41028,RISE,204,204,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41028,RISE,204,204,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41029,RISE,159,159,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41029,RISE,159,159,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41029,RISE,159,159,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41029,RISE,159,159,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41029,RISE,159,159,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41029,RISE,159,159,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41029,RISE,159,159,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41029,RISE,159,159,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41029,RISE,159,159,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41029,RISE,159,159,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41029,RISE,159,159,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41029,RISE,159,159,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41030,RISE,204,198,22,6,6,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41030,RISE,204,198,22,6,6,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41030,RISE,204,198,22,6,6,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41030,RISE,182,198,22,-16,16,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41030,RISE,204,198,22,6,6,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41030,RISE,204,198,22,6,6,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41030,RISE,182,198,22,-16,16,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
